gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1.0,0.0,1.0,1.0,0.4225352112676057,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2815656565656566,0.18788368336025849,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.3055555555555556,0.004321486268174475,1.0
1.0,0.0,1.0,0.0,0.28169014084507044,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8819444444444445,0.25746018924532654,1.0
0.0,0.0,1.0,0.0,0.8732394366197184,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.7626262626262627,0.7028559889222248,0.0
0.0,1.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5650252525252526,0.016224324948072927,1.0
0.0,0.0,1.0,1.0,0.8450704225352113,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.36111111111111116,0.43068889914608816,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.43434343434343436,0.005752365566582045,1.0
1.0,0.0,0.0,0.0,0.23943661971830985,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.01388888888888889,0.04528617585968152,0.0
0.0,0.0,1.0,1.0,0.07042253521126761,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.005681818181818182,0.010004615739672283,0.0
0.0,0.0,0.0,0.0,0.4507042253521127,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8087121212121213,0.38100623124855754,0.0
1.0,0.0,0.0,0.0,0.2112676056338028,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.021464646464646468,0.035616201246249715,1.0
0.0,0.0,1.0,0.0,0.7746478873239437,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.792929292929293,0.6520540041541657,0.0
1.0,0.0,0.0,1.0,0.3098591549295775,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.015782828282828284,0.05154050311562428,0.0
1.0,0.0,0.0,0.0,0.11267605633802817,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4943181818181819,0.07910223863374105,0.0
0.0,1.0,1.0,0.0,0.18309859154929578,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8112373737373738,0.15589660743134087,1.0
1.0,0.0,1.0,1.0,0.19718309859154928,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5082070707070707,0.12560004615739673,1.0
1.0,0.0,0.0,0.0,0.056338028169014086,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.01893939393939394,0.008856450496192013,0.0
1.0,0.0,1.0,0.0,0.8450704225352113,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8832070707070708,0.7334871913224094,0.0
1.0,0.0,1.0,1.0,0.971830985915493,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9892676767676769,0.9385529656127395,0.0
1.0,0.0,0.0,0.0,0.19718309859154928,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8049242424242425,0.17862335564274176,0.0
1.0,0.0,1.0,1.0,0.09859154929577466,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.014520202020202022,0.01286060466189707,0.0
0.0,0.0,1.0,1.0,0.09859154929577466,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.011994949494949496,0.01654165705054235,0.0
0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08143939393939395,0.010529656127394416,0.0
0.0,0.0,0.0,0.0,0.46478873239436624,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.2897727272727273,0.21536464343411033,0.0
1.0,0.0,1.0,0.0,0.943661971830986,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7001262626262627,0.7251384721901685,0.0
0.0,0.0,1.0,1.0,0.619718309859155,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.25,0.2591391645511193,0.0
0.0,1.0,0.0,0.0,0.11267605633802817,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6912878787878789,0.09208400646203554,0.0
0.0,0.0,0.0,0.0,0.295774647887324,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.331439393939394,0.14247634433417955,0.0
0.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0220959595959596,0.002584814216478191,0.0
1.0,0.0,1.0,0.0,0.971830985915493,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.48421717171717177,0.605440803138703,0.0
0.0,0.0,0.0,1.0,0.1267605633802817,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.4911616161616162,0.07783291022386338,0.0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.6193181818181819,0.6898569120701593,0.0
0.0,0.0,1.0,1.0,0.676056338028169,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.5429292929292929,0.43911839372259404,0.0
0.0,1.0,0.0,0.0,0.7464788732394366,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.4766414141414142,0.44625548119086084,0.0
0.0,0.0,0.0,0.0,0.9859154929577465,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8901515151515152,0.8382702515578122,0.0
0.0,0.0,0.0,0.0,0.295774647887324,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.00883838383838384,0.0454361873990307,0.0
0.0,0.0,1.0,1.0,0.6901408450704226,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.025252525252525256,0.12133048696053543,0.0
0.0,0.0,1.0,1.0,0.5915492957746479,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.018308080808080808,0.09221670897761368,0.0
0.0,0.0,1.0,1.0,0.619718309859155,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.05366161616161617,0.13299099930763905,0.0
1.0,1.0,0.0,0.0,0.8873239436619719,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8497474747474748,0.7535021924763443,0.0
0.0,0.0,1.0,1.0,0.3098591549295775,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.043560606060606064,0.07002654050311563,0.0
0.0,0.0,1.0,0.0,0.943661971830986,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.06818181818181819,0.2184052619432264,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.46212121212121215,0.006006231248557581,1.0
1.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4488636363636364,0.013374105700438493,1.0
1.0,0.0,0.0,0.0,0.35211267605633806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.3358585858585859,0.1717285945072698,0.0
1.0,0.0,1.0,0.0,0.7605633802816901,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2840909090909091,0.3415070390030002,1.0
1.0,0.0,0.0,0.0,0.18309859154929578,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.6666666666666666,0.01893939393939394,0.03236787445188092,0.0
1.0,0.0,1.0,0.0,0.9859154929577465,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5991161616161617,0.6708804523424878,0.0
1.0,0.0,0.0,0.0,0.8873239436619719,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5839646464646465,0.6402896376644357,0.0
0.0,0.0,0.0,0.0,0.08450704225352114,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.4608585858585859,0.04984998846065083,1.0
0.0,0.0,0.0,0.0,0.7887323943661972,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.5006313131313131,0.4786002769443804,0.0
0.0,0.0,1.0,0.0,0.16901408450704225,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.7386363636363636,0.1381029309946919,1.0
0.0,0.0,1.0,1.0,0.02816901408450704,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.08775252525252526,0.008412185552734826,1.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.9236111111111112,0.9092603277175167,0.0
0.0,0.0,1.0,1.0,0.5492957746478874,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.7670454545454546,0.4496422801753981,0.0
1.0,0.0,1.0,0.0,0.18309859154929578,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.4147727272727273,0.11085852757904455,0.0
1.0,0.0,1.0,1.0,0.014084507042253521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.18623737373737376,0.008221786291253173,0.0
1.0,1.0,0.0,0.0,0.9154929577464789,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.9381313131313133,0.855440803138703,1.0
0.0,0.0,1.0,0.0,0.5211267605633804,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8680555555555556,0.462450957765982,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.06186868686868687,0.0007500576967459033,1.0
1.0,0.0,0.0,0.0,0.295774647887324,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.2916666666666667,0.13550080775444265,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.019570707070707072,0.00015001153934918058,1.0
1.0,0.0,0.0,0.0,0.056338028169014086,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5694444444444445,0.04382067851373183,0.0
1.0,0.0,1.0,1.0,0.3943661971830986,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.43939393939393945,0.22382298638356798,0.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.45012626262626265,0.0058966074313408735,1.0
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.02335858585858586,0.005117701361643203,0.0
1.0,0.0,1.0,1.0,0.9859154929577465,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.014520202020202022,0.1479690745441957,0.0
1.0,0.0,0.0,1.0,0.11267605633802817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.23863636363636365,0.05368682206323564,0.0
1.0,0.0,0.0,0.0,0.5915492957746479,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8257575757575758,0.5203323332564044,1.0
0.0,0.0,0.0,0.0,0.6619718309859155,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.6085858585858587,0.4464631894761135,0.0
1.0,0.0,0.0,0.0,0.35211267605633806,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.648989898989899,0.2527059773828756,0.0
0.0,0.0,0.0,0.0,0.11267605633802817,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.020202020202020204,0.025311562427879068,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.5782828282828283,0.007154396492037849,1.0
0.0,0.0,1.0,1.0,0.6338028169014085,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.010732323232323234,0.10839487652896378,0.0
1.0,0.0,0.0,0.0,0.014084507042253521,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36679292929292934,0.011481652434802678,1.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5277777777777778,0.006652434802677129,1.0
1.0,0.0,1.0,1.0,0.8873239436619719,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3434343434343435,0.4415705054234941,0.0
0.0,1.0,0.0,0.0,0.15492957746478872,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.706439393939394,0.12412877913685669,1.0
1.0,1.0,1.0,0.0,0.07042253521126761,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.759469696969697,0.06403761827832911,1.0
0.0,0.0,1.0,0.0,0.8169014084507042,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.022727272727272728,0.1440341564735749,0.0
0.0,0.0,0.0,0.0,0.08450704225352114,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.7380050505050506,0.07092660973921072,0.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6167929292929294,0.7051523194091853,0.0
1.0,1.0,0.0,0.0,0.2112676056338028,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.55239898989899,0.13840872374798063,0.0
1.0,0.0,1.0,0.0,0.33802816901408456,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.29671717171717177,0.15999307639049157,0.0
0.0,0.0,1.0,0.0,0.46478873239436624,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.37184343434343436,0.26033925686591275,1.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5031565656565657,0.006427417493653358,1.0
0.0,0.0,1.0,1.0,0.1267605633802817,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8339646464646465,0.12116893607200553,1.0
1.0,0.0,1.0,0.0,0.323943661971831,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.019570707070707072,0.05943918762981768,0.0
0.0,0.0,1.0,1.0,0.1267605633802817,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.45517676767676774,0.07585391183937226,0.0
1.0,0.0,1.0,0.0,0.9577464788732395,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.27272727272727276,0.43683360258481424,0.0
1.0,0.0,0.0,0.0,0.7887323943661972,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.02777777777777778,0.1269328409877683,0.0
1.0,0.0,1.0,1.0,0.6901408450704226,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.8484848484848485,0.602077082852527,0.0
1.0,0.0,1.0,1.0,0.3802816901408451,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.2474747474747475,0.15785829679206093,0.0
0.0,0.0,0.0,0.0,0.2112676056338028,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2392676767676768,0.0857892914839603,1.0
1.0,0.0,0.0,0.0,0.33802816901408456,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5555555555555556,0.21730902377105932,0.0
0.0,1.0,1.0,0.0,0.02816901408450704,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5044191919191919,0.025415416570505424,0.0
1.0,0.0,1.0,0.0,0.8450704225352113,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.7683080808080809,0.6525386568197553,0.0
0.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.019570707070707072,0.002423263327948303,0.0
1.0,0.0,1.0,1.0,0.7042253521126761,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.010732323232323234,0.11296445880452344,0.0
0.0,0.0,1.0,1.0,0.9859154929577465,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.5385101010101011,0.6410743134087238,0.0
0.0,0.0,1.0,1.0,0.26760563380281693,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.01893939393939394,0.0446861297022848,0.0
1.0,0.0,1.0,1.0,0.07042253521126761,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.016414141414141416,0.013852988691437803,0.0
0.0,0.0,0.0,0.0,0.07042253521126761,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.020833333333333336,0.01209900761597046,0.0
0.0,0.0,0.0,0.0,0.3943661971830986,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.42171717171717177,0.20566582044772674,0.0
1.0,0.0,0.0,0.0,0.49295774647887325,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.0012626262626262627,0.07733671820909302,0.0
0.0,0.0,0.0,0.0,0.3802816901408451,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0883838383838384,0.08907223632587123,0.0
0.0,0.0,1.0,0.0,0.08450704225352114,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6470959595959597,0.0650473113316409,1.0
0.0,0.0,0.0,0.0,0.8732394366197184,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.04797979797979798,0.1845603507962151,0.0
1.0,0.0,1.0,1.0,0.6619718309859155,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.04040404040404041,0.1332275559658435,0.0
0.0,0.0,1.0,0.0,0.676056338028169,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.02398989898989899,0.10178859912300947,0.0
1.0,1.0,0.0,0.0,0.36619718309859156,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.586489898989899,0.24270136164320336,1.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.7178030303030304,0.7732633279483037,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4406565656565657,0.005810062312485576,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.27272727272727276,0.43447957535195014,0.0
0.0,0.0,0.0,0.0,0.647887323943662,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.14962121212121213,0.20538310639279947,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.28535353535353536,0.004136856681283175,0.0
0.0,0.0,0.0,0.0,0.49295774647887325,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.8655303030303031,0.44630163858758365,0.0
1.0,0.0,1.0,1.0,0.5915492957746479,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333334,0.13907800600046158,0.0
0.0,1.0,1.0,0.0,0.36619718309859156,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.6136363636363636,0.26441264712670204,0.0
0.0,0.0,0.0,0.0,0.11267605633802817,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.5625,0.08130625432725595,1.0
0.0,0.0,0.0,0.0,0.5211267605633804,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8510101010101011,0.45807754442649434,0.0
0.0,1.0,0.0,0.0,0.47887323943661975,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7967171717171718,0.4080083083314101,0.0
0.0,0.0,1.0,0.0,0.8169014084507042,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8093434343434344,0.6942130163858758,0.0
1.0,0.0,0.0,0.0,0.36619718309859156,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.022727272727272728,0.05917378259866144,0.0
0.0,1.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1792929292929293,0.007650588506808216,0.0
1.0,0.0,0.0,0.0,0.08450704225352114,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.03977272727272728,0.017793676436648972,0.0
0.0,0.0,0.0,0.0,0.49295774647887325,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.46022727272727276,0.2876932840987768,0.0
0.0,0.0,1.0,1.0,0.5633802816901409,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7411616161616162,0.4471267020540041,0.0
0.0,0.0,0.0,0.0,0.16901408450704225,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.08143939393939395,0.03904338795291946,0.0
1.0,0.0,0.0,1.0,0.25352112676056343,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.029040404040404044,0.05177705977382876,0.0
0.0,0.0,1.0,0.0,0.8309859154929577,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13636363636363638,0.2619316870528502,0.0
0.0,0.0,0.0,1.0,0.6619718309859155,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7563131313131314,0.5318543734133395,1.0
1.0,1.0,0.0,0.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.7032828282828283,0.03119086083544888,1.0
1.0,0.0,1.0,0.0,0.9577464788732395,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7196969696969697,0.7433360258481422,0.0
1.0,0.0,0.0,0.0,0.5915492957746479,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.18181818181818182,0.22069005308100623,0.0
0.0,0.0,0.0,1.0,0.14084507042253522,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.13131313131313133,0.04428802215555044,0.0
0.0,0.0,1.0,0.0,0.619718309859155,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.24053030303030304,0.25418301407800603,0.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9242424242424243,0.8931571659358412,0.0
0.0,1.0,1.0,0.0,0.014084507042253521,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5580808080808082,0.017776367412877914,1.0
0.0,0.0,1.0,1.0,0.15492957746478872,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0220959595959596,0.02373644126471267,0.0
0.0,0.0,1.0,1.0,0.9295774647887325,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.951388888888889,0.850409646895915,0.0
1.0,0.0,1.0,0.0,0.5070422535211268,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7411616161616162,0.3972017078236787,0.0
